Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CURA_TestSuite_MakeAppointment_002,Chrome 121.0.0.0,,,31-01-2024 17:31:11,31-01-2024 17:31:18,6.897s,ERROR
,,,,,,,
Test Cases/TC_CURA_MakeAppointment_002,Chrome 121.0.0.0,Validate the CURA Healthcare Service website to make an appointment,,31-01-2024 17:31:11,31-01-2024 17:31:18,6.766s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 121.0.0.0,,,31-01-2024 17:31:11,31-01-2024 17:31:16,5.658s,PASSED
Start setup action : setupTestCase,Chrome 121.0.0.0,,,31-01-2024 17:31:16,31-01-2024 17:31:17,0.958s,ERROR
Start listener action : sampleAfterTestCase,Chrome 121.0.0.0,,,31-01-2024 17:31:17,31-01-2024 17:31:18,0.108s,PASSED
